Economy,Economy Code,ISO Code,Region,Income Group,Report Year,PARENTHOOD SCORE,Is paid leave of at least 14 weeks available to mothers?,Score,Legal Basis,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Score,Legal Basis,Is there paid leave available to fathers?,Score,Legal Basis,Length of paid paternity leave,Is there paid parental leave?,Score,Legal Basis,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,Score,Legal Basis
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2013,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2014,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2015,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2016,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2017,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2018,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2019,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2020,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle 1982, Art. 18",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2021,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle du 30 Décembre 2019, Art. 27",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2022,60,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle du 30 Décembre 2019, Art. 27",1,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Senegal,SEN,SEN,Sub-Saharan Africa,Lower middle income,2023,80,Yes,1,"Code du Travail, Art. 143",98,Yes,1,"Code de la Securite Sociale, Art. 132",Yes,1,"Convention Collective Nationale Interprofessionnelle du 30 Décembre 2019, Art. 27",1,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Code du Travail, Arts. L142 bis et 143"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1971,60,Yes,1,Basic Law of Labour Relations of 1966,105,Yes,1,Basic Law of Labour Relations of 1966,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Basic Law of Labour Relations of 1966
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1972,60,Yes,1,Basic Law of Labour Relations of 1966,105,Yes,1,Basic Law of Labour Relations of 1966,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Basic Law of Labour Relations of 1966
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1973,60,Yes,1,Basic Law of Labour Relations of 1966,105,Yes,1,Basic Law of Labour Relations of 1966,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Basic Law of Labour Relations of 1966
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1974,60,Yes,1,Basic Law of Labour Relations of 1966,105,Yes,1,Basic Law of Labour Relations of 1966,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Basic Law of Labour Relations of 1966
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1975,60,Yes,1,Basic Law of Labour Relations of 1966,105,Yes,1,Basic Law of Labour Relations of 1966,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Basic Law of Labour Relations of 1966
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1976,60,Yes,1,Basic Law of Labour Relations of 1966,105,Yes,1,Basic Law of Labour Relations of 1966,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Basic Law of Labour Relations of 1966
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1977,60,Yes,1,"Labor Law of November 25, 1976",105,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1978,60,Yes,1,"Labor Law of November 25, 1976",105,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1979,60,Yes,1,"Labor Law of November 25, 1976",105,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1980,60,Yes,1,"Labor Law of November 25, 1976",105,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1981,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1982,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1983,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1984,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1985,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1986,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1987,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1988,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1989,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1990,60,Yes,1,"Labor Law of November 25, 1976",210,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1991,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1992,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1993,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1994,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1995,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1996,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1997,60,Yes,1,"Labor Law of November 25, 1976",270,Yes,1,"Labor Law of November 25, 1976",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Labor Law of November 25, 1976"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1998,60,Yes,1,Labor Code of 19 June 1996,270,Yes,1,Labor Code of 19 June 1996,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Labor Code of 19 June 1996
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,1999,60,Yes,1,Labor Code of 19 June 1996,270,Yes,1,Labor Code of 19 June 1996,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Labor Code of 19 June 1996
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2000,60,Yes,1,Labor Code of 19 June 1996,270,Yes,1,Labor Code of 19 June 1996,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Labor Code of 19 June 1996
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2001,60,Yes,1,Labor Code of 19 June 1996,270,Yes,1,Labor Code of 19 June 1996,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Labor Code of 19 June 1996
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2002,60,Yes,1,Labor Code of 19 June 1996,270,Yes,1,Labor Code of 19 June 1996,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,Labor Code of 19 June 1996
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2003,100,Yes,1,"Labor Code of the Republic of Serbia of 2001, adopted 12.12.2001",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002,Yes,1,Labor Code of the Republic of Serbia of 2001,7,Yes,1,"Law on Financial Support to Families with Children No. 16 of 5 April 2002, Arts. 9-13; Labor Law – Arts. 69-77",230,0,0,Yes,1,Labor Code of the Republic of Serbia of 2001
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2004,100,Yes,1,"Labor Code of the Republic of Serbia of 2001, adopted 12.12.2001",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002,Yes,1,Labor Code of the Republic of Serbia of 2001,7,Yes,1,"Law on Financial Support to Families with Children No. 16 of 5 April 2002, Arts. 9-13; Labor Law – Arts. 69-77",230,0,0,Yes,1,Labor Code of the Republic of Serbia of 2001
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2005,100,Yes,1,"Labor Code of the Republic of Serbia of 2001, adopted 12.12.2001",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002,Yes,1,Labor Code of the Republic of Serbia of 2001,7,Yes,1,"Law on Financial Support to Families with Children No. 16 of 5 April 2002, Arts. 9-13; Labor Law – Arts. 69-77",230,0,0,Yes,1,Labor Code of the Republic of Serbia of 2001
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2006,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2005),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2007,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2005),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2008,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2005),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2009,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2005),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2010,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2011,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2012,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2013,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2014,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",9,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2015,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2016,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2017,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2018,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,Law on Financial Support to Families with Children No. 16 of 5 April 2002 (amendments as of 2009),Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2019,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,"Law on Financial Support to Families with Children, enforced from July 1, 2018, Art. 11",Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2020,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,"Law on Financial Support to Families with Children, enforced from July 1, 2018, Art. 11",Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2021,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,"Law on Financial Support to Families with Children, Art. 14",Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2022,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,"Law on Financial Support to Families with Children, Art. 14",Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Law, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Serbia,SRB,SRB,Europe & Central Asia,Upper middle income,2023,100,Yes,1,"Labor Code of March 15, 2005, Art. 94",135,Yes,1,"Law on Financial Support to Families with Children, Art. 14",Yes,1,"Labor Code of March 15, 2005, Art. 77",7,Yes,1,"Labor Code of March 15, 2005, Art. 94; Law on Financial Support to Families with Children, Art. 13",230,0,0,Yes,1,"Labor Code of March 15, 2005, Art. 187"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1971,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1972,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1973,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1974,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1975,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1976,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1977,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1978,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1979,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1980,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1981,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1982,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1983,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1984,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1985,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1986,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1987,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1988,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1989,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1990,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1991,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1992,20,No,0,Employment Regulations Act,70,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1993,20,No,0,Employment Regulations Act,84,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1994,20,No,0,Employment Regulations Act,84,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1995,40,Yes,1,"Employment (Conditions of Employment) Regulations 1991, Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
